Timestep,Total Energy,Kinetic Energy,Potential Energy,Temperature,Stress,Strain
18700,-25469.8,80.0006,-25549.8,89.0524,0.0145082,9.4
18800,-25469,85.264,-25554.3,94.911,0.0121408,9.45
18900,-25468.3,108.956,-25577.2,121.282,0.0120552,9.5
19000,-25467.4,76.1289,-25543.5,84.7427,0.0118024,9.55
19100,-25466.5,74.4362,-25541,82.857,0.0119401,9.6
19200,-25465.7,93.0763,-25558.8,103.609,0.0105348,9.65
19300,-25465.1,89.159,-25554.2,99.2452,0.0105806,9.7
19400,-25464.2,75.8533,-25540.1,84.4373,0.0110656,9.75
19500,-25463.5,97.429,-25560.9,108.452,0.0114938,9.8
19600,-25462.6,89.3809,-25551.9,99.4951,0.0129204,9.85
19700,-25461.6,87.0839,-25548.7,96.9356,0.0136145,9.9
19800,-25460.5,90.8458,-25551.3,101.123,0.0148641,9.95
19900,-25459.4,63.4834,-25522.9,70.6659,0.0139513,10
20000,-25458.5,80.3977,-25538.9,89.4922,0.0131854,10.05
20100,-25457.7,88.6469,-25546.3,98.6773,0.0114705,10.1
20200,-25456.9,100.657,-25557.6,112.045,0.0121387,10.15
20300,-25456,91.3778,-25547.3,101.717,0.012374,10.2
20400,-25455.2,83.3996,-25538.6,92.8396,0.00976726,10.25
20500,-25454.6,86.7887,-25541.4,96.6079,0.00923155,10.3
20600,-25453.9,81.1653,-25535.1,90.3462,0.00931183,10.35
20700,-25453.3,79.3153,-25532.6,88.2894,0.00942573,10.4
20800,-25452.6,94.9363,-25547.5,105.679,0.0110254,10.45
20900,-25451.7,87.0501,-25538.8,96.8999,0.011336,10.5
21000,-25450.8,75.6102,-25526.4,84.163,0.0129522,10.55
21100,-25449.8,68.6916,-25518.5,76.4639,0.0131932,10.6
21200,-25448.9,98.5342,-25547.5,109.682,0.0125908,10.65
21300,-25448,79.8247,-25527.8,88.8567,0.0134037,10.7
21400,-25447,85.9138,-25532.9,95.6342,0.0127284,10.75
21500,-25446.2,71.8488,-25518,79.9769,0.0116908,10.8
21600,-25445.5,103.83,-25549.3,115.579,0.0101104,10.85
21700,-25444.8,69.8616,-25514.7,77.7652,0.00899482,10.9
21800,-25444.3,91.1503,-25535.4,101.464,0.00829628,10.95
21900,-25443.7,94.303,-25538,104.97,0.00837391,11
22000,-25443,78.5763,-25521.6,87.466,0.00946301,11.05
22100,-25442.3,75.7688,-25518.1,84.3432,0.00986109,11.1
22200,-25441.6,91.1645,-25532.8,101.482,0.0110896,11.15
22300,-25440.7,78.0187,-25518.7,86.8474,0.0116397,11.2
22400,-25439.9,91.7721,-25531.7,102.165,0.0115728,11.25
22500,-25439,92.5237,-25531.5,103.003,0.0133447,11.3
22600,-25437.9,72.4516,-25510.4,80.6419,0.0127267,11.35
22700,-25437.2,95.2289,-25532.4,105.992,0.0107203,11.4
22800,-25436.5,91.4887,-25528,101.811,0.00966697,11.45
22900,-25435.9,75.0247,-25510.9,83.5085,0.00774091,11.5
23000,-25435.5,90.5552,-25526,100.787,0.0065762,11.55
23100,-25435.1,82.0037,-25517.1,91.2666,0.00559447,11.6
23200,-25434.7,84.1553,-25518.8,93.6913,0.00590078,11.65
23300,-25434.3,103.776,-25538,115.498,0.00592905,11.7
23400,-25433.8,99.2787,-25533.1,110.477,0.00607161,11.75
23500,-25433.3,73.8854,-25507.2,82.2339,0.00821749,11.8
23600,-25432.6,85.5192,-25518.1,95.2066,0.0095518,11.85
23700,-25431.8,100.587,-25532.4,111.98,0.0109421,11.9
23800,-25431,99.1316,-25530.1,110.396,0.0111965,11.95
23900,-25430.2,117.084,-25547.3,130.469,0.00986923,12
24000,-25429.6,123.413,-25553,137.528,0.00918713,12.05
24100,-25429,121.884,-25550.9,135.956,0.00756848,12.1
24200,-25428.6,127.321,-25555.9,142.143,0.00535109,12.15
24300,-25428.4,136.192,-25564.5,151.872,0.00341605,12.2
24400,-25428.3,131.427,-25559.7,146.659,0.00126973,12.25
24500,-25428.3,130.829,-25559.1,145.853,0.000657082,12.3
24600,-25428.3,144.392,-25572.7,160.774,-0.00032957,12.35
24700,-25428.4,144.394,-25572.8,160.686,-0.000733436,12.4
24800,-25428.3,128.007,-25556.3,142.352,0.00151781,12.45
24900,-25428.1,130.992,-25559.1,145.351,0.00221797,12.5
25000,-25427.9,130.859,-25558.8,145.369,0.00369426,12.55
25100,-25427.6,127.212,-25554.8,141.477,0.00443194,12.6
25200,-25427.3,127.55,-25554.9,141.994,0.00430286,12.65
25300,-25427,124.483,-25551.5,138.921,0.00512925,12.7
25400,-25426.7,127.077,-25553.8,141.556,0.00394531,12.75
25500,-25426.5,122.134,-25548.7,136.141,0.0016348,12.8
25600,-25426.5,123.169,-25549.7,137.152,0.000380587,12.85
25700,-25426.6,124.852,-25551.5,138.756,-0.00100276,12.9
